ticker,sector,model,intercept,coef_1,coef_2,coef_3,coef_4
CYTK,GICS_35,CAPM,0.010497734441220836,1.0816366912724127,,,
ACAD,GICS_35,CAPM,0.015277419654893744,1.6166577002351,,,
ALNY,GICS_35,CAPM,0.012611224224050473,1.1845229584557813,,,
CRTX,GICS_35,CAPM,-0.0008879691071368477,0.9777676333397758,,,
QGEN,GICS_35,CAPM,-0.001247042967436193,0.6163818944081949,,,
DXCM,GICS_35,CAPM,0.018923861524471806,0.8780257260709667,,,
RPRX,GICS_35,CAPM,0.006667992400026056,0.7279438189231328,,,
AMAG,GICS_35,CAPM,-0.001875158974187148,0.5732492303564368,,,
INFI,GICS_35,CAPM,-0.008913255405896816,1.549609274648479,,,
EHTH,GICS_35,CAPM,0.01014549399257437,0.6300154809625161,,,
EBS,GICS_35,CAPM,-0.0007556623700890972,1.415530885701835,,,
CPRX,GICS_35,CAPM,0.032004872409389706,1.0989900010740832,,,
AKRX,GICS_35,CAPM,-0.0077705582093080365,0.7818149597384634,,,
SNTA,GICS_35,CAPM,-0.03686961493771514,1.889867787796177,,,
HALO,GICS_35,CAPM,0.0057815618325623395,1.512064160871524,,,
BIOD,GICS_35,CAPM,-0.03797898983454478,1.8030654996781945,,,
FOLD,GICS_35,CAPM,0.007531743947758349,1.1620455259544595,,,
PODD,GICS_35,CAPM,0.010008055679149953,1.0466773906155589,,,
OPK,GICS_35,CAPM,-0.006161811935894107,1.6356419738213255,,,
ENSG,GICS_35,CAPM,0.01335590545086092,0.8838508644359497,,,
TNDM,GICS_35,CAPM,-0.0025661223880933323,1.0946259594481473,,,
MRNA,GICS_35,CAPM,-0.017974849112187864,1.389500219651493,,,
CLDX,GICS_35,CAPM,0.005338403281658558,2.498167785424968,,,
AEN,GICS_35,CAPM,0.08851786145982064,1.8557178892782713,,,
WAC,GICS_35,CAPM,-0.01628460076748519,0.7690484731744864,,,
ADUS,GICS_35,CAPM,0.015525617042539417,0.5586243133804007,,,
CBPO,GICS_35,CAPM,0.011266881806320109,1.013358507028945,,,
IRWD,GICS_35,CAPM,-0.009897851897787125,0.9810958522061571,,,
AVEO,GICS_35,CAPM,0.005367208497839346,1.0275624667775762,,,
ZGNX,GICS_35,CAPM,0.008458478659476904,1.4237238520172697,,,
ACRX,GICS_35,CAPM,-0.014226185530807586,1.1683839831078722,,,
HZNP,GICS_35,CAPM,0.01921200741385837,1.269687881553748,,,
ACHC,GICS_35,CAPM,0.0028326428615207226,1.1498479486414381,,,
CLVS,GICS_35,CAPM,0.019329487000838145,0.8758816168921706,,,
SYN,GICS_35,CAPM,-0.04104286044314552,1.414633871415929,,,
IQNT,GICS_35,CAPM,0.02881054151750935,0.9838993105917282,,,
CCXI,GICS_35,CAPM,0.04076880073944683,1.3357097123253168,,,
SUPN,GICS_35,CAPM,0.007570355413587682,1.1384698004139955,,,
TSRO,GICS_35,CAPM,0.03248276820710383,0.4275103719516522,,,
SRPT,GICS_35,CAPM,0.03998169715665628,1.1911755843488658,,,
SHPG,GICS_35,CAPM,0.0029261349425752413,0.9736405285998359,,,
PBYI,GICS_35,CAPM,0.008872614165108105,1.1337887924791434,,,
PRTA,GICS_35,CAPM,0.01620046305098205,0.9640373063560475,,,
RDHL,GICS_35,CAPM,-0.04134983243402545,2.8733388381686806,,,
ACT,GICS_35,CAPM,0.034465601693397255,0.7632716514560212,,,
ABBV,GICS_35,CAPM,0.008017184475667944,0.7296104812275513,,,
ZTS,GICS_35,CAPM,0.00383956604512348,0.8178646996645886,,,
IMMY,GICS_35,CAPM,0.03269587321674412,-0.8900148079438339,,,
TXMD,GICS_35,CAPM,-0.029967550905153496,1.395388037694098,,,
CMRX,GICS_35,CAPM,0.01183459809229016,0.7780201952351739,,,
TGTX,GICS_35,CAPM,0.01631224720301817,2.1840407676220344,,,
PTCT,GICS_35,CAPM,0.017420462683536662,0.928312520345698,,,
ONVO,GICS_35,CAPM,-0.03398251700250607,1.2618483643622502,,,
AGIO,GICS_35,CAPM,-0.0010201987030844524,1.3776987964779073,,,
MRTX,GICS_35,CAPM,0.03199617834315904,1.1071458630471667,,,
FPRX,GICS_35,CAPM,0.0024477918247574944,4.525113331463726,,,
XLRN,GICS_35,CAPM,0.026855701859697576,0.5828176127922462,,,
AERI,GICS_35,CAPM,0.025664292764700204,0.34423837234832094,,,
FATE,GICS_35,CAPM,-0.005207488414846688,1.978959220118305,,,
VCYT,GICS_35,CAPM,0.00640878191237898,1.5163466911113903,,,
CARA,GICS_35,CAPM,-0.012644755339347882,1.1681407972528675,,,
DRNA,GICS_35,CAPM,0.010754535753050572,1.242329199590638,,,
ITCI,GICS_35,CAPM,0.02434211399051597,1.032921669278674,,,
TRVN,GICS_35,CAPM,-0.037272711171432306,1.5924135066601275,,,
CNCE,GICS_35,CAPM,0.0067666240824737454,0.6753146599965875,,,
EGRX,GICS_35,CAPM,-0.0034611471689584864,0.846287157216035,,,
QURE,GICS_35,CAPM,0.018588889890239407,0.7026216393576771,,,
CERU,GICS_35,CAPM,-0.059637839771942876,2.5796096957290575,,,
CBAY,GICS_35,CAPM,0.03527358846715828,0.8026642597447698,,,
NERV,GICS_35,CAPM,0.018024006439290162,0.6956820546729222,,,
OCUL,GICS_35,CAPM,0.008210220555544318,1.7330997504875305,,,
SAGE,GICS_35,CAPM,-0.010764148390857799,1.3535062318259556,,,
AUPH,GICS_35,CAPM,0.018771085470953665,1.363188564841343,,,
ADMA,GICS_35,CAPM,0.004180464553776375,1.2547274438964704,,,
FGEN,GICS_35,CAPM,-0.010364913750209646,1.1615591967905858,,,
INCR,GICS_35,CAPM,0.013445968563404544,1.1441506927625864,,,
XENE,GICS_35,CAPM,0.009305651090453719,1.2983230796150516,,,
ANTM,GICS_35,CAPM,0.010360856346209143,0.8798934536327553,,,
ASND,GICS_35,CAPM,0.015811048152695132,0.6597072268327544,,,
ONCE,GICS_35,CAPM,0.016641006570071233,2.1428477092987843,,,
BPMC,GICS_35,CAPM,0.013898737821347797,0.9449822521578171,,,
CRBP,GICS_35,CAPM,0.01423046799657849,2.174197258885335,,,
XBIT,GICS_35,CAPM,-0.0029961211774617675,1.15935145814368,,,
ZBH,GICS_35,CAPM,-0.008599604922151427,1.0236735609116652,,,
PIRS,GICS_35,CAPM,-0.003662278605427374,0.8374911128576231,,,
AXON,GICS_35,CAPM,-0.040894582126528134,1.3252691122907299,,,
AIMT,GICS_35,CAPM,0.013358806187155224,1.7340372673684008,,,
NBRV,GICS_35,CAPM,-0.07271254105146226,1.5740226651205895,,,
SBBP,GICS_35,CAPM,-0.02218172624084627,1.7873386683070622,,,
AXSM,GICS_35,CAPM,0.03907949826095705,1.5902428767270942,,,
KURA,GICS_35,CAPM,0.005209846514524744,1.273089753039656,,,
VYGR,GICS_35,CAPM,-0.005847326863083821,1.337646514399558,,,
IONS,GICS_35,CAPM,-0.006076020158603563,0.791028747432364,,,
RETA,GICS_35,CAPM,0.05411166557172355,1.4026637149567656,,,
MDGL,GICS_35,CAPM,0.0754609188629705,0.16020894561021426,,,
PTGX,GICS_35,CAPM,0.0214881581473836,1.9758810656289165,,,
CRSP,GICS_35,CAPM,0.000854576600200516,1.9648233228475034,,,
ALBO,GICS_35,CAPM,0.014099607360003515,1.2573451901005503,,,
AVDL,GICS_35,CAPM,0.0073087263446915025,1.4412358921853323,,,
ANAB,GICS_35,CAPM,0.014643711220934835,0.3247568575583509,,,
DARE,GICS_35,CAPM,-0.024876828493926247,1.3360899299090079,,,
ATNX,GICS_35,CAPM,-0.06513278207085957,1.3677964207084192,,,
KALA,GICS_35,CAPM,0.03505388450938554,-1.1941357540156907,,,
DCPH,GICS_35,CAPM,0.019302079930118926,0.6486419284776198,,,
APLS,GICS_35,CAPM,0.02293480114197832,0.8735625650265929,,,
CDMO,GICS_35,CAPM,0.013005308211907053,1.6640826866308223,,,
SYNH,GICS_35,CAPM,-0.005520118143949892,1.476647460368085,,,
SLDB,GICS_35,CAPM,-0.017777747808174052,1.9557787235053217,,,
EOLS,GICS_35,CAPM,0.02198349945103479,1.9241079557619691,,,
SLGL,GICS_35,CAPM,-0.020643225038095177,1.2473218994105582,,,
BTAI,GICS_35,CAPM,-0.0031597421157920015,0.7960099617552479,,,
RCUS,GICS_35,CAPM,0.006772253173866789,1.0242472167852201,,,
AMRX,GICS_35,CAPM,-0.010376144749681293,1.307370652688289,,,
ELOX,GICS_35,CAPM,-0.03298659261819561,2.6446124364874786,,,
ASRT,GICS_35,CAPM,-0.027611701578041607,1.1112543405151578,,,
ELAN,GICS_35,CAPM,-0.02048147103347039,1.2563759560670757,,,
ORTX,GICS_35,CAPM,-0.014757865272788192,0.5045287995737565,,,
HROW,GICS_35,CAPM,0.03434038406645353,0.7983034824890254,,,
ORGO,GICS_35,CAPM,-0.013880967357030642,1.8265641122554923,,,
SAVA,GICS_35,CAPM,0.12356384240295896,-0.3258969153063345,,,
GNFT,GICS_35,CAPM,-0.017229983960957134,0.9949145590968552,,,
NXTC,GICS_35,CAPM,-0.03045650757598331,0.6378215598735466,,,
KRTX,GICS_35,CAPM,0.09288845325422698,1.320899676775029,,,
GMAB,GICS_35,CAPM,-0.005652022304743274,0.9351983345695585,,,
THMO,GICS_35,CAPM,-0.07883408732530711,2.400001233662196,,,
BNTX,GICS_35,CAPM,0.04828921602277931,0.28890092375692966,,,
CABA,GICS_35,CAPM,0.0026153303093135573,2.4013378484742653,,,
LMNL,GICS_35,CAPM,-0.02254856697518075,1.0667785972890138,,,
SIOX,GICS_35,CAPM,-0.0430444339914097,1.0071175448186023,,,
VAXX,GICS_35,CAPM,-0.0422618677802105,2.910316875855917,,,
ELV,GICS_35,CAPM,-0.016371210492057975,0.550841680305393,,,
QNCX,GICS_35,CAPM,0.018085874258773574,0.8258042277949073,,,
TOVX,GICS_35,CAPM,-0.07575333425503387,2.0071447288367708,,,
GM,GICS_25,FF3,-0.005188247615325011,1.3083237294110677,0.5788521974102167,0.5779069858937159,
F,GICS_25,FF3,-0.006339615171680968,1.3285321000241321,0.43425622300196065,0.5233987256663475,
DG,GICS_25,FF3,0.0045849868993278154,0.4051857504025619,0.14414289415119558,-0.3008376549737433,
WH,GICS_25,FF3,-0.021475673988359457,1.286136450138645,0.0692346028695642,0.8263568420283215,
MAT,GICS_25,FF3,-0.003592233086743014,0.8783283562980186,0.2504619269201845,0.535326512294707,
TJX,GICS_25,FF3,0.008269798389014395,0.7416825809765109,0.07134511422718644,0.04511075427097882,
DOL,GICS_25,FF3,-0.005765326849867909,0.8805101070005317,-0.26540487346353375,0.20882400287258646,
H,GICS_25,FF3,-0.0005544805526183864,1.248907585849059,0.19247889692481684,0.5324911906130255,
MCD,GICS_25,FF3,0.00448635588717459,0.5918405071593957,-0.41726237708333486,0.12066306831374872,
VFC,GICS_25,FF3,-0.0062957023535072775,1.1900950178858638,0.05921567700253337,0.21206966515503442,
TGT,GICS_25,FF3,0.0005539423881915004,0.8657818457223163,-0.05022127197202139,-0.061177542389269646,
HRB,GICS_25,FF3,0.005303811726238485,0.5893694445613309,0.1192581947681382,0.5672107899110961,
SNE,GICS_25,FF3,-0.0006415921153026773,1.2732923465881372,-0.26634150059950895,-0.11846257611474366,
PIR,GICS_25,FF3,-0.007498835452141405,1.9386309345839676,2.3767243176666377,2.7812228891510737,
HAS,GICS_25,FF3,-0.0007834361421162781,0.8066194334099651,-0.12909159138955434,0.19222014799011894,
NKE,GICS_25,FF3,0.001032611925397103,0.9139116129477476,-0.093613391529573,-0.18676912833076909,
GPS,GICS_25,FF3,-0.004268048073880966,1.6262615149488044,0.01196862195289955,1.0055569345881552,
HMC,GICS_25,FF3,-0.007073535241571239,0.8117657385738817,-0.23915539933616084,0.26543031012775586,
LOW,GICS_25,FF3,0.005060060802402618,1.0794709318878284,0.2822267117463061,0.05982450134836247,
WEN,GICS_25,FF3,0.0028824164754106835,0.7405677255973255,0.24329406546261956,0.023021890995711135,
HD,GICS_25,FF3,0.007000237999265755,0.9846102658702973,0.017274152603110146,0.1084214526914905,
CCL,GICS_25,FF3,-0.010049708498200863,1.798160862311689,0.3243858517101881,0.6184286993630039,
LE,GICS_25,FF3,0.0003501716263377627,1.9704286977444465,1.8050750515715435,0.7179825605256009,
AZO,GICS_25,FF3,0.01172525583700747,0.5613143233542471,-0.05059189015636435,0.1643788762596448,
TM,GICS_25,FF3,-0.0010188976185408812,0.7046585471226452,-0.32244887785714427,0.1384926033137565,
BBBY,GICS_25,FF3,-0.020696388121140035,0.9029181334434979,2.484098611315253,0.39227349137792944,
SBUX,GICS_25,FF3,0.005152572456276551,0.8338502187629059,-0.09952036812265636,-0.0582810968431402,
CAKE,GICS_25,FF3,0.0001218478904286913,0.9496997797108543,0.868522058820686,0.587518389362188,
ORLY,GICS_25,FF3,0.012276360159560405,0.745585576721258,-0.05227842218595609,0.011540935519969195,
PZZA,GICS_25,FF3,0.0023681905195695697,0.8052595438788755,0.2936884086529749,-0.24840229321559282,
BWA,GICS_25,FF3,-0.004052967416048872,1.2913165579918244,0.5953215046139135,0.5507194104410971,
URBN,GICS_25,FF3,-0.0031632900596398283,1.1001058821004164,0.4083005899086115,0.5864143656901408,
DOM,GICS_25,FF3,-0.03155528914041265,0.6088282141792722,0.44316162251140456,0.5013942072097721,
DLTR,GICS_25,FF3,0.005194030491606027,0.5630923638552656,0.2894185204677852,0.10433377502633026,
WSM,GICS_25,FF3,0.009702626464557898,1.2859737913487606,0.9035243192593899,0.2866355446570077,
ANF,GICS_25,FF3,0.005362219967864321,1.4385049229890914,0.190869779837994,0.2947827992853089,
HIBB,GICS_25,FF3,0.004666028563093917,1.2044543682889117,0.7159359862358656,0.6713692992366308,
KMX,GICS_25,FF3,-0.0031988430653436583,1.4080257386434532,0.9142023259983008,0.08086626967095525,
AMZN,GICS_25,FF3,0.007201207727280794,1.253752712026378,-0.14763666544692858,-0.9963173700082512,
YUM,GICS_25,FF3,0.0027727821465038053,0.8704351662219619,-0.16404021198923646,0.1106221300854229,
MAR,GICS_25,FF3,0.002817357534579229,1.3734557459509467,0.074082695314136,0.5202301107768768,
BBY,GICS_25,FF3,-0.003300321991517402,1.4354102770082848,0.03800341284484135,0.14868259158328895,
LOOK,GICS_25,FF3,0.01577006910614336,-0.5829037989789421,0.010484004152122674,2.7465955767082773,
DW,GICS_25,FF3,0.012567528265831697,1.0824663545767832,0.8144821364533006,0.5617924047806888,
VRA,GICS_25,FF3,-0.01677951254026586,1.427068840639461,0.41221141936470296,0.32305198537167723,
CPG,GICS_25,FF3,-0.005606489300337763,1.7250429425909517,0.5344343239581643,2.096362952246352,
GRMN,GICS_25,FF3,0.005416319577219806,0.8984177671120416,0.21183262454223434,-0.03623693761751029,
MOV,GICS_25,FF3,0.007642940464568148,0.6767143970397781,1.6473555101147532,0.8995062163979509,
FL,GICS_25,FF3,0.00209470978412476,1.1162265150570327,0.6118834450722261,0.7735643893450028,
IHG,GICS_25,FF3,0.0024699947461256644,1.246287130087052,-0.07887661447535797,0.24387461917598746,
CZR,GICS_25,FF3,-0.005661448521716388,1.9444251158460715,0.9194307987057657,0.25725834312410745,
CAAS,GICS_25,FF3,-0.004914001628667383,1.8412866047786611,2.1220979899377803,0.5493326158852283,
BBW,GICS_25,FF3,0.017929910128965283,1.164150473177255,0.22746262310104393,1.6003385174482374,
TXRH,GICS_25,FF3,0.010819355184211454,0.7663562252075579,0.4222679216307753,0.15447124055700226,
LVS,GICS_25,FF3,9.352613892813118e-05,1.2926101093022773,0.1577242675931667,0.1974856703946533,
TAL,GICS_25,FF3,0.010617768273517528,0.5023514766047935,1.4839926849470773,-0.17351530072951651,
CMG,GICS_25,FF3,0.01231389796637619,0.9412296994020286,0.21407522050328084,-0.7117716208272832,
SWHC,GICS_25,FF3,0.020855491438749745,0.7252287844913249,-0.24837358087282912,-0.1816096483019344,
HOG,GICS_25,FF3,-0.004008036353844252,1.196550325076347,0.9576888595522421,0.8933564812644976,
EDU,GICS_25,FF3,0.010797186040904105,0.7461537678449415,0.9223625289370526,-0.6411271040756407,
UA,GICS_25,FF3,0.021963367075311116,0.7961920441423779,0.5992270105496942,-1.2193829779228156,
AEO,GICS_25,FF3,-0.003532259106588508,1.1487116052735624,0.4449696892120865,0.2745642030959923,
M,GICS_25,FF3,-0.0009646197305296826,1.2680676999254443,0.793887266785336,1.245151512017725,
LULU,GICS_25,FF3,0.011011908123815466,1.1562864836611064,0.2581805106447399,-0.40899092318079733,
ULTA,GICS_25,FF3,0.011239115950016813,1.013451722081665,0.297113384852695,0.1545634631882651,
XRS,GICS_25,FF3,0.021067763330210067,0.5241308603634514,0.025608267457005715,-0.15578551174178512,
TSLA,GICS_25,FF3,0.02917113119687733,1.4128623757037864,1.279894198676349,-1.1637700466681429,
DLPH,GICS_25,FF3,0.009960581870382127,1.3334253022907325,0.4730175569843456,-0.49548407376187154,
GRPN,GICS_25,FF3,-0.014827146092496921,1.3631672095358809,0.4589478456703313,0.3213700016266933,
NCLH,GICS_25,FF3,-0.0102684601577135,2.1050660068421823,0.3651787519750382,0.659473774590425,
BURL,GICS_25,FF3,0.012777995080043897,1.119125770571802,0.44514984233508514,0.4193636838089841,
TCS,GICS_25,FF3,-0.02392536936437866,1.0332745714064133,2.7681830614765794,0.49961564079153936,
ERI,GICS_25,FF3,0.034926711967844026,2.4573382474739915,0.649939445846813,0.6712558953616055,
BABA,GICS_25,FF3,-0.004288634085444549,0.8609599470134992,0.04112931899481809,-0.4883956001456632,
QSR,GICS_25,FF3,-0.0015308310568500965,0.983527095452231,-0.10862074826321956,0.12064669038910028,
ETSY,GICS_25,FF3,0.006281219931028497,1.5069741376954022,1.4598261473377314,-0.6815415888864214,
BNED,GICS_25,FF3,0.17619150809614975,4.7382386271622785,4.572468303052107,-1.469233768132589,
PLNT,GICS_25,FF3,0.007181340306482542,1.250402578607078,-0.02106325380015822,0.14876054834028965,
UAA,GICS_25,FF3,-0.015839472895229575,1.2967542609632765,1.021912361588156,0.5628168232191905,
LCII,GICS_25,FF3,-0.0036727322057753323,1.2336144336425718,1.10713509962622,0.4105218211544511,
AOBC,GICS_25,FF3,-0.010936347992552492,0.6423305312503097,2.7600848316667923,-0.7253401921508467,
GOOS,GICS_25,FF3,-0.00865945175916655,1.472998547783277,0.8139260150141859,0.009034023290137827,
APTV,GICS_25,FF3,-0.012933047593342678,1.6965614777977662,0.7019361758073351,0.3180085376641964,
SFIX,GICS_25,FF3,-0.0027410882577430244,1.744928591822166,3.4794141322421805,-0.5904755431572941,
PTON,GICS_25,FF3,-0.00971985629356455,1.795746309261127,1.6366704126131526,-0.7382668450260419,
SWBI,GICS_25,FF3,0.007834971340319645,0.8961917648969654,1.061172618189327,-0.21290326622341144,
SONY,GICS_25,FF3,-0.007504900547262914,1.0833404578926633,-0.10508597676693945,0.08443705876782547,
ORCL,GICS_45,CAPM,0.00149441432769558,1.101345487891022,,,
MSFT,GICS_45,CAPM,0.007347666602183946,0.9154661298482498,,,
AAPL,GICS_45,CAPM,0.010900258697523816,1.0843411694135527,,,
TXN,GICS_45,CAPM,0.0026153823786602584,1.0764544465419434,,,
XRX,GICS_45,CAPM,-0.015154868812392348,1.594472033650498,,,
CSC,GICS_45,CAPM,0.0035557884491733784,1.3227899931760672,,,
INTC,GICS_45,CAPM,-0.005534394113875054,0.9634378885462225,,,
AMD,GICS_45,CAPM,0.003197488069597434,2.0599205458062104,,,
ADBE,GICS_45,CAPM,0.003292689684029751,1.199075201067307,,,
CSCO,GICS_45,CAPM,-0.0018569166411755431,0.991876429058387,,,
QCOM,GICS_45,CAPM,-0.001160595624093499,1.250648956205751,,,
CRM,GICS_45,CAPM,0.006453073114209746,1.1843711192993611,,,
ANET,GICS_45,CAPM,0.02057353692231355,1.165172143059723,,,
BILL,GICS_45,CAPM,0.01134195162077673,1.863045305731323,,,
CSU,GICS_45,CAPM,-0.01382761349366526,1.7918855012101311,,,
TSM,GICS_45,CAPM,0.009872380863282551,0.9868298376564271,,,
MANH,GICS_45,CAPM,0.010145796378396408,1.3748088371546254,,,
CTSH,GICS_45,CAPM,-0.002357632803135879,1.0686555508636701,,,
NVDA,GICS_45,CAPM,0.02188037299308917,1.6522176615528972,,,
SNOW,GICS_45,CAPM,-0.0035334891520423565,1.1413085236994425,,,
UTSI,GICS_45,CAPM,-0.016384620847446796,0.9290703107229417,,,
V,GICS_45,CAPM,0.006920654481873603,0.8603386008474841,,,
AVGO,GICS_45,CAPM,0.021600652981389197,0.9454038357807499,,,
SAP,GICS_45,CAPM,0.00038911183435282764,1.111448560104304,,,
PYPL,GICS_45,CAPM,-0.0023702873259644937,1.281140349657125,,,
SHOP,GICS_45,CAPM,0.02294903484463064,2.045188531053311,,,
MA,GICS_45,CAPM,0.007954460419962794,0.9791418867385446,,,
MCRO,GICS_45,CAPM,-0.0026393500985640366,0.29282975941761835,,,
FICO,GICS_45,CAPM,0.01531899741534963,1.2161451271026134,,,
FTNT,GICS_45,CAPM,0.0141203714485809,1.19646099950738,,,
NXPI,GICS_45,CAPM,0.0038695910285605007,1.6786894442339115,,,
BNFT,GICS_45,CAPM,-0.01638821679213513,1.5978636813159346,,,
TRCH,GICS_45,CAPM,0.019174183039485777,1.7594408770602041,,,
WHLM,GICS_45,CAPM,-0.004697013619448654,0.6154802137725214,,,
DXC,GICS_45,CAPM,-0.021437975630351602,1.7912345745291594,,,
DBX,GICS_45,CAPM,-0.006116956606211737,0.7506087963242689,,,
